"fecha","CRALDSFL0066","CRAUSOLB0017","CRBANVIB0128","CRBCCR0B4056","CRBCCR0B4320","CRBCCR0B4338","CRBCCR0B4346","CRBCCR0B4429","CRBCCR0B4569","CRBCCR0B4577","CRBCCR0B4585","CRBCCR0B4726","CRBCIE0B0299","CRBCRSFL0011","CRBCRSFL0029","CRBCRSFL0045","CRBDAVIB0161","CRBDAVIB0179","CRBNSFIL0290","CRBPDC0B6954","CRBPDC0B7655","CRBPDC0B7663","CRBPDC0B7671","CRBPDC0B7705","CRBSJ00B2119","CRBSJ00B2127","CRBSJ00B2135","CRBSJ00B2176","CRBSJ00B2200","CRBSJ00B2218","CRBSJ00B2226","CRCFLUZB0215","CRCFLUZB0223","CRCFLUZB0231","CRFCSFIL0034","CRFGSFIL0014","CRFGSFIL0030","CRFIFCOA0015","CRFIFCOB0998","CRFIFCOB1004","CRFIFCOB1020","CRFIFCOB1038","CRFIFCOB1046","CRG0000B01H3","CRG0000B03H9","CRG0000B10H4","CRG0000B12H0","CRG0000B12I8","CRG0000B13H8","CRG0000B18I5","CRG0000B23H7","CRG0000B24G7","CRG0000B24H5","CRG0000B24I3","CRG0000B26H0","CRG0000B28H6","CRG0000B28I4","CRG0000B29H4","CRG0000B34H4","CRG0000B35H1","CRG0000B38I3","CRG0000B42I5","CRG0000B43G7","CRG0000B44H3","CRG0000B44I1","CRG0000B45H0","CRG0000B45I8","CRG0000B48H4","CRG0000B53I2","CRG0000B54I0","CRG0000B55I7","CRG0000B56I5","CRG0000B57I3","CRG0000B58H3","CRG0000B58I1","CRG0000B59H1","CRG0000B60H9","CRG0000B60I7","CRG0000B62I3","CRG0000B63H3","CRG0000B64H1","CRG0000B64I9","CRG0000B65H8","CRG0000B66G8","CRG0000B66H6","CRG0000B67G6","CRG0000B67H4","CRG0000B70G0","CRG0000B72H4","CRG0000B75H7","CRG0000B79H9","CRG0000B83H1","CRG0000B84H9","CRG0000B88H0","CRG0000B89H8","CRG0000B91G6","CRG0000B91H4","CRG0000B95H5","CRG0000B96G5","CRG0000B96H3","CRG0000B99G9","CRGIMP0P0073","CRGIMP0P0081","CRICE00B0044","CRICE00B0119","CRICE00B0127","CRICE00B0143","CRICE00B0200","CRINSSFL0028","CRINTSFL0134","CRMSAFIM0044","CRMULTIH0022","CRMULTIH0030","CRMULTIL0018","CRNACIOB0159","CRNACIOB0167","CRPRSFIL0019","CRPSFI0L0027","CRPSFI0L0076","CRRECOPB0020","CRRECOPB0053","CRRECOPB0061","CRSCOTIB1458","CRSCOTIB1466","CRVISTAL0014","IE00B5BMR087","LU1127514245","US46090E1038","US4642866655","US4642868065","US4642872349","US4642876555","US46429B6974","US46432F3394","US46432F3964","US46435G3341","US78462F1030","US78467Y1073","US81369Y8030","US9219108167","US92204A4058","US92204A5048","US9229086296","US97717X7012","USP3699PGE18","USP3699PGJ05","USP3699PGK77"
"1",2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2020-02-29,0,0.00032537963568516,0.000661508624151651,0.00554105761054061,0.00626390018978466,0.00080821840365415,-0.0140795808660068,0.000720774133610525,0.00158238270911618,-0.000274213351081271,0.00545164830466072,0.0126214389386332,0.0010097694271309,0.0256645115734749,0.0040700096882969,0,0.000734781324504377,0.000371767266996099,0.0110217309041952,0.00208500126615899,-0.000669616138254349,-0.00559529911118708,-0.00642653823016826,0.005911871272623,-0.000525977473149883,-0.00200565867613953,0,-0.00890034261052567,0.0000473160343719263,-0.00329458750671973,-0.00156301956328334,0.00206029542957868,-0.00378207474294135,-0.00847642599671163,0,-0.00298715745372607,0.017773957893015,0.037179003241754,0.00502197229823969,0.000441143733383493,0.0000182208297772021,0.00172298660154778,0.000399559330671426,-0.0121383107525279,0.0010176955294135,0.00058822491861263,0.00731490485551815,0.00419190189767262,-0.00191596167202863,0.00710444926963518,-0.00804412940495097,0.0132756954997436,-0.00409245943667648,-0.0175944804535884,0.00365566340146642,-0.0104940705592513,-0.00528459251253993,-0.00052364266740648,0.000984617803492505,0.0279038833554501,-0.020684640722304,0.000225397164183502,0.00264111880557779,-0.000412168484675644,-0.0154712458018948,0.00781321190505292,-0.0204506104712908,-0.000959019539236912,-0.0116426927656732,-0.0136555318317214,-0.0132139459360325,-0.00983226827342111,-0.00121721875837684,0.00104957103369056,0.0209719416531452,0.0160697302519791,-0.00115214325058746,-0.0102584800071413,0.00000112218797927316,-0.0100716277006816,-0.0171776072572392,0.00149887612373595,-0.00337821405289969,0.0396512520757238,-0.00920836698629402,0.0000519167674396896,0.00724314796527604,-0.015385836456835,-0.0106810302355965,-0.000549409480136253,-0.0145114748300377,0.000445542162791667,-0.00725314044388794,-0.0243336767825874,-0.00958975409251539,-0.0241313268849765,0.00296864541116952,-0.0062798136327449,-0.00121190709895082,-0.0132142754671246,-0.00787044656869961,0,0,0.00132443067723196,-0.00122281765859964,0.00168621198572878,0.0159988796834901,0.0000261277923080403,0,0,0,-4.60366680309406,0,0,0.0115196704156647,0.0114510255758163,0.00547830369768123,0,0,-0.00946974036636208,0.000772977667509659,0.00001569665042162,0.00119754859494261,0.00120004323867968,0,-0.102310357859083,-0.0856623432711916,-0.0866510039374898,-0.0672386249641969,-0.0962917405646163,-0.0442948671521288,-0.105118472815062,-0.104239630359734,-0.113935934046689,-0.100094776807063,-0.11855008332765,-0.105017282310113,-0.111933014716387,-0.111495504225342,-0.0897612159030902,-0.134586740939414,-0.0751874542719869,-0.105385532544226,-0.0905791208923476,-0.0159261887254827,-0.0320120706716239,-0.0275985830492217
"3",2020-03-31,0,0.000355070974007963,0.000523396080930452,0.00501071523046791,-0.0040631853930938,0.0016260613042669,0.000453937357233597,-0.000646184696621075,0.00465938163543794,-0.0105240875043292,-0.0109800786800006,-0.0022136039920086,0.00766266249958842,-0.0512932943875506,-0.0114380331969263,0,0.00217293959005049,0.00112738557868718,0,0.000382859366442933,0.0151898643885751,0.0303417000143976,-0.0132166486755466,-0.00291355016325064,-0.000308580914875346,-0.00194284409812319,0,-0.0225378682833573,0.0000547054388574378,-0.0147901792232258,0.00565014722163604,-0.005064909429084,-0.00331449490033654,-0.00561542035209607,-0.0141846349919564,-0.00279608730200132,-0.000685231524216742,-0.132489183046079,-0.000719361051180997,0.000824987600360854,0.0000335506594414421,0.000200810211542328,0.000696417562393794,-0.0302678036816076,-0.00038114874710146,0.000595942891570013,-0.0125605898007908,-0.000482300207907376,-0.00254774587581597,-0.00333031881128554,-0.00737064785151789,0.000271710150028463,-0.00423068319236217,-0.0507616983071665,-0.0185309873030369,-0.00154774861855277,-0.00844138219472003,0.00876276460755372,-0.00043467326686479,-0.0100478832051699,-0.0969637595486656,0.0000705656338980705,0.00261781832380447,-0.00146454005183913,-0.0922895337256297,-0.00177726332262782,-0.0368183985358921,-0.00273449910267847,-0.0219032315844703,-0.111598110299265,-0.0617527768024924,0.00385145766200503,-0.0153730240028725,-0.0111640211150537,0.00963664632018855,-0.0104984067558542,-0.00202291797415925,0.0136716248729952,-0.00790620315948859,-0.0103759814680136,-0.0162263444718528,0.000388841016594685,0.00630798875095665,0.000526892753551654,-0.00837004859145268,0.0000619407981565281,-0.0131490750688456,-0.0755598782027796,-0.00960790121924127,0.000368188796664987,-0.0253853426785061,-0.000796592531296358,-0.000622827565239536,-0.0769479021251652,-0.00553771038032773,-0.108443112580823,-0.00257824283004114,-0.0500243993589369,-0.0033441202132917,-0.0336752257650891,0.00377916188131926,0,-0.00158306157528907,-0.0000849213917937692,-0.000281553583412097,-0.0000430641971149213,-0.00602395386277452,-0.0198148273706004,0,-0.0188389490504426,0,0,0,0.0105050654887293,0.0162380554692995,0.0269903266818523,0.00298416365926737,0,0,-0.0327472354314686,0.00145418893224383,-0.000722042483475717,-0.000316063798732935,-0.000319192065518808,-0.0204948739616249,-0.098994947304923,-0.188883366628173,-0.0548088198011819,-0.213687919030469,-0.195771390012369,-0.164636386849933,-0.24689880084969,-0.113051587443502,-0.0986282271541251,-0.100733239941621,-0.199175497069843,-0.116210671035011,-0.227001131948251,-0.059794546843589,-0.0799219420191417,-0.250546791795832,-0.0442497860859807,-0.193428100240168,-0.196808444120992,-0.176466716329081,-0.25943735560541,-0.20308211870463
"4",2020-04-30,0,0.000440298342925652,0.000684360753783063,0.00549142268397154,-0.00926524587511972,-0.0165261818911669,-0.0223437885515811,-0.00129147871655491,-0.0157966010024679,-0.00621940324555308,0.000311052492007419,-0.0291127913406247,0.00386544023428313,-0.000252663495680297,-0.000273935079099646,0,0.0000143147045720874,0.000474484674625846,0,-0.000745245144691321,-0.0295943234155329,-0.0277504249895893,-0.0036009281850282,-0.00797672028002163,-0.00199709309495467,-0.00154208235199208,0,-0.0140682606518564,-0.0001728949652033,-0.0150411931155036,-0.0457227271495571,-0.00841520185148933,-0.00084116420001763,-0.00357602657236249,0,0,0,0,-0.00418879688112618,-0.000416917880247233,-0.0000495713714022082,0.000572054032145013,-0.00056323334092832,0.000420448929159799,0.000116991713923066,0.000687502724873017,0.00123650105407588,-0.00113231573050888,-0.00215827325340473,-0.00810288566875598,-0.0042184050997114,0.000338545663314201,-0.00285020715419366,-0.041420222959007,-0.00732413931525775,-0.00717190465018664,-0.00087191379087807,-0.0629274278242007,-0.000673824044612183,-0.0116816757504285,-0.0478234561725947,-0.0002947747793241,0.00294684219437594,-0.00175327101985684,-0.00395229053883707,-0.0224799290043978,-0.133036822724835,-0.029882249211331,-0.0234223175082104,-0.0145551482097406,-0.039792962076877,-0.0557330031387669,-0.00361524438790049,-0.00662769498329339,-0.000380911259584472,-0.00576676940171083,-0.00219188736034697,-0.0196041974838871,0.0000665884160483148,-0.0691698733281181,-0.00143292278446773,-0.00589573853786951,-0.0460301392969246,0.000595380972801425,-0.00462977858769053,0.0000827268217013584,-0.00222536498883179,-0.0747909237147041,-0.00525225146311879,-0.00145084334080842,-0.0223766969981745,-0.00149941888817156,-0.000824463752505853,-0.0395455011319133,-0.0167843641009948,-0.0594205138692993,-0.0213214190310547,-0.0652261286008663,-0.0136811507864401,-0.000124904556314302,-0.0202992150323805,0,0,-0.000857624876052761,0.000841613961533938,-0.00127186933253261,-0.00411024127434995,-0.00000580008758137285,-0.0118344576470028,-0.00970499264731066,0,0,-0.000279960807315731,-0.00972427294467085,0.00703175304519886,0.0130849758810017,-0.00968550232612028,0,-0.00448431244732858,-0.0234856957148655,-0.0469569722287889,-0.0223838842354442,-0.00117186173884075,-0.00117565095341318,0,0.100368951368297,0.0617693195094599,0.135777514203874,0.0853329444486867,0.100306877311681,0.0692764359924425,0.147910172512441,0.0847787115907864,0.109150559382908,0.103993755788813,0.0640643252858023,0.116992136552395,0.144186654752367,0.120062598857708,0.136274878570273,0.0983907424726165,0.124936012988554,0.135890677595687,0.0954172519174954,0.000395040263747428,-0.0296710503720077,-0.0327642641907004
"5",2020-05-31,0,-0.041315913271239,-0.000201812472834575,0.00436269359617683,0.0026961460964673,-0.00214936487546099,0.00551458397584654,-0.00104023033869872,0.00193918457676177,-0.0102960703152983,-0.0428804924893161,-0.00099648376535628,0.00174631550426942,-0.000800522488978401,-0.0129071900406775,0,-0.000600900186313188,-0.000290874085009403,0,-0.000296062667536904,-0.000453177180925495,-0.00185944283563832,0.00412797639018921,0.00303425370723365,-0.00165167694118267,-0.00139397590703802,0,-0.00156587195667166,-0.0000959525940445583,-0.00346389385746765,0.00158014320102641,0.000585303345972679,0.00190030553356972,-0.000241098975050533,0,0,0,-0.0618754037180875,-0.0107701458846876,-0.000471799805443791,0.0000169807464741416,-0.000412924798478687,-0.000366299299710146,-0.00159599328949178,0.000291012620516599,0.000569918069112003,-0.0440242151922192,-0.00196779042572858,0.000277935451522784,-0.0176302355809994,-0.000152763852910472,0.00029545756874315,0.000112802063340716,0.0327306661764542,0.000857864564671318,-0.00113940654907442,-0.0073444655215375,-0.000518832277043259,0.000196191316172452,-0.0333432755937051,0.0224534188256406,-0.000150048036410145,0.00238522140891705,0.000218744416337173,0.00980203917379472,-0.00708237150269346,0.00230476602883718,-0.000850758917716229,-0.00054617427268681,0.00966652398625874,-0.0323787476796897,0.00231757221144752,-0.00388189102728195,-0.0174540687075401,-0.0413749309891118,-0.033416070108391,0.000201200676486671,-0.0486332224957117,0.0000734210303195861,-0.010522612365995,-0.00142756019453297,0,-0.00243648646980214,0.000483754680163361,-0.000311841123528505,0.0000774304359407474,-0.0274568389637009,0.0187448203377879,-0.000400437498462856,0.0113367219088675,0.00511311066478993,0.000286460546811239,0.00512765928793511,-0.000901535165830523,-0.0942572522042774,0.0109237846171455,0.00344741208854429,-0.00114494867932279,-0.0107516056661308,-0.00228513720068457,0.00121114806916803,-0.0562843920926795,0,0.000505001971991048,0.000848320055224899,-0.000429966143681695,-0.0250305141349462,0.000020850157940693,0,0,0,0,0,-0.0428565832180427,0.00207837966853129,0.00519848061865032,0.00274228655846329,0,0,0.00290650190850291,0.000958216021191116,0.000334914254437192,0.000149609258730999,0.000151541022060613,-0.0203271205586302,0.0344140296091655,0.0506566923768342,0.0628293301548516,0.00811912443850441,0.0858213298887801,0.0304646824218151,0.0566875291407271,0.0381219377403249,0.0488111507485153,0.0475809911806888,0.0156865961676995,0.0455849015115678,0.0667663281880349,0.0628362061277593,0.0613012663300155,0.0313350755884991,0.0365387569174807,0.0658832608228007,0.0456923420804988,0.00546311784866476,0.00566319647845189,-0.00986378341706945
"6",2020-06-30,0,-0.0478239506676481,-0.000623720555143775,0.00472915170391272,-0.0043562194958521,-0.0160356623977936,-0.0445142410640595,-0.000776416751671316,0.0059630275266791,0.00147261475277333,-0.012220246741482,0.0000156419016797572,0.00527255384964622,-0.113897023809189,-0.000886132091658354,0,-0.000942288173909398,-0.000666847867697614,0,0.0000588440635838935,0.00280420250283706,-0.000477715027800192,0.00389666598291501,-0.0000492871136135839,0.0010662671379903,0.000374294995208125,0.00000979989200527016,0.00608738536883484,-0.0000582225796097985,0.00623217519263219,0.010052905988498,0.000948336287823959,0.00316486887555323,0.00163465530584113,0,-0.00100050033358353,0,-0.269764154792422,0.000746387999463425,-0.0000309991343879577,0.0000352006290388339,-0.00194900400725441,-0.000216263170847921,0.00111437644508921,-0.000107709075471262,0.000641028674652196,-0.00946865848602068,-0.00079206320835441,0.000414190916298288,0.00681502456248938,0.00117413834363166,0.000211605520098975,0.000667753805628034,0.0207364142741831,-0.022576566127659,-0.0427472578404478,-0.033342563473234,0.00501135201132714,-0.000221143144088683,-0.0166391299822698,0.0189526123381211,-0.0000630382773073661,0.00262144271744653,0.000071232928560917,0.0244602975701607,0.00561918411710379,0.0351779280534272,-0.0260574363119873,0.00181037964922335,0.0223970265623608,0.036652016909079,0.0108773010972429,-0.0385867518635301,-0.0127696128510896,-0.00829131935386409,-0.0193549510483009,0.000192911460064635,0.000109645373769013,0.000101676294697343,0.0239999139619146,-0.0207666153399666,0,-0.00441399404974557,0.00053387765792329,0.0012631590665254,0.0000963395350651976,-0.0112627847012033,0.0284874233370957,0.00149576092905733,-0.00000568205833028993,0.0067789742810038,-0.000000378834785245985,-0.000267578100166388,-0.0093636595210027,0.0373049321981226,0.0378761158597736,0.00172198146978853,-0.0406030978586733,0.00139908765643817,0.00252755005179835,-0.0293406526451706,0,0,0.00058755638762188,0.00153708522237088,-0.0000783090545120293,0.00659846804719746,-0.000030840387666151,0,-0.0775582343458745,0,0,0,-0.0437114330904163,-0.00118449583728843,0.000416469727502147,0.00141192545011648,0,-0.0770509328167138,0.00781845404953878,0.00681212886125499,0.00291380486295358,0.0000251510401226169,0.0000237112117626076,0,0.0222369859332248,0.0496985345976455,0.0596481204631182,0.0682378695635823,0.0539775203459117,0.0567747915556424,0.0319447946458407,-0.0156394660223136,0.000209841570384949,0.047606548487965,0.000453852894620348,0.0130596328109708,0.00708553529832857,0.0687963696315752,0.0473073930503267,-0.0111538277286999,-0.0154143640636054,0.0129407770893996,0.0333615718407543,0.0646015337674208,0.0664673428247412,0.0656003628798603
"7",2020-07-31,0,0.00209649906865009,0.0000161797075561971,0.00490437915867383,0.0254277529105441,0.0078338784533025,-0.00186627295104721,0.00541254469375877,0.418533977247938,-0.00251264346249338,-0.000177496846155542,0.0323390235858158,-0.0102576556795366,-0.0569000471328119,-0.0168071183163813,0,-0.000602657925480022,-0.000147439425779328,0,0.00114877443748469,0.00166469442789599,0.0150945400413782,0.0183347366333064,0.0119472834363925,0.00150984658827118,0.00344608969043125,0,0.0207629021660337,0.0351260851702432,0.0101192463843898,0.0027049270038016,0.0132140267530032,0.000733437882315758,0.0016515587389674,0,-0.00401204148996077,-0.00424488234459781,0.1788768039581,0.010468120392895,0.00033721080666548,-0.0000491812226551981,0.00056189880277371,0.000143262615707811,-0.0347277902705825,0.000623906130233149,-0.137011124402066,0.00036830615013117,-0.00234600830029117,-0.0000375460380135721,0.0136491976396869,-0.00208131411677086,0.000253819042349311,-0.00076650708970689,0.00409417153266337,0.0222269457445627,-0.000264969611722695,-0.00385040067195132,0.00316138448360607,0.0005374370882284,-0.000194952173676301,0.0276887546831723,-0.0000922809453784854,0.00274915255714218,0.000240505997877318,0.0167147810534111,0.00745173147064899,0.0151251161046551,0.00376980135946083,0.00212938662682646,0.0111178460012965,0.0265516144332183,0.000222482919378197,-0.00224570541006744,0.00625295617469268,-0.0000504928450801208,-0.000719587623498151,0.0000468157169339386,-0.000179683431747675,0.000098664441482084,0.0284169265745308,-0.00531215135819232,0.00550689752127478,-0.0156197157026609,0.000291664389054002,-0.0026061754253241,0.000152249107232923,-0.00105614728284168,0.0294009823460324,-0.003129122371331,0.000263507732768875,0.0554639022928611,0.000501461836372448,-0.000251724776837198,0.0366183117974576,0.0291448605438475,0.0140353033307963,-0.0205617628788498,0.0179029808377167,0.0132468948003508,0.00305657165909171,0.010426010792655,0,0,0.0005836540417471,0.00127380522353833,0.000318977657850545,-0.00560487294775191,-0.00000608018866830708,0,0,0,4.54330543649254,0,0,0.0640645407893687,0.012683804452564,-0.00394728471890736,0,0,0.0177810603927716,-0.0000388025822925861,0.00196541450916877,0.0000210603843527166,0.0000185505560534446,0,0.0544427247907665,-0.0115194207052565,0.0704983941585512,0.0122608817322109,0.0392632974524566,0.078613611816093,0.0219743501939456,0.043585717958711,0.0473303536855175,0.0658886498921345,0.00517231385220811,0.0536476740918219,0.0389135333872519,0.0539208865620296,0.0737699734103176,0.0274842293141304,0.0485319792082648,0.0598283702813935,-0.0134453017238372,0.0364980802283727,0.0682716985874885,0.0511550652553327
"8",2020-08-31,0,0.00188714516960623,-0.000413102396751905,0.00417231940592885,0.000569429976580501,-0.00488246251715643,-0.00297519893867285,-0.00763583524345556,0.000515559154747884,-0.00608930842186305,-0.0214625449297084,0.0023870572235333,0.00641372508571658,-0.0189280098855189,0,0,-0.000897174216529978,-0.00049578910248422,0.0216855870715891,0.000389395497917241,0.000382572465198485,-0.00244759742619856,-0.0022031266158756,-0.0133495215614727,0.0000738758992887545,-0.000451164581851881,0,-0.00282258439723225,-0.000520556332170853,-0.000362396060180729,0.00351973312301696,0.0018020648522528,0.00203554172672603,0.000170315719888586,0,-0.00171965770490676,-0.00013330881007393,0.0380998462322704,0.00328592521645578,-0.000104069963777995,0.0000166306841037433,0.0000475881024334024,-0.000211108956407404,-0.0062055717502197,-0.0309633027816409,0.000665241211666306,-0.0179396885104612,-0.00133741825595477,0.0000428688731698723,0.000409926136151962,-0.0648847205760714,0.000245977903450936,-0.128742480324809,0.00537256673781413,0.00233380805042548,-0.00167567347779281,-0.0075323861461051,0.00107668698771519,-0.00211545861159211,-0.0268042906801041,-0.0107069500737056,-0.000440540690716457,0.00234422158871737,0.0000310917541559247,-0.0060676612717804,-0.000277151464464779,-0.00571430006102722,-0.000166697566506025,-0.00648052512233609,-0.00198458252654287,0.00328926888574609,0.00565155136118918,-0.00523644095659591,-0.00283500681196465,0.00134778917401793,-0.0244066320186274,0.0000150534631012442,-0.000494238590843874,0.0000188004443797987,-0.00509842166552807,-0.00552426379313192,-0.000682956349553097,-0.000417405384434192,-0.0452221093973679,-0.000520561406812635,0.0000687909922685709,-0.00928346910273008,0.00559334947012482,-0.000617057679764885,0.0000281125660843849,-0.00256610880508755,0.0000997628466355555,0.00030337322360855,-0.00972697660696475,-0.00935090358780317,0.00957653336685154,0.00160022907495657,0.00185961890145963,0.00317520744742522,-0.00873617003357467,0.00504217761047789,0,0.0000990148027939423,-0.00178963037237621,0.00125345365244945,-0.000029597611773704,-0.008904417801709,-0.0670643001782952,0,0,0,-0.00920481721301562,0.00258665173010003,0,0.00188308856160354,0.00525048868281909,0.000435601151385312,0,0,0.00144832813012105,0.00456857886388534,0.00102001671267519,0.0000828472076822058,0.0000847681618532393,0,0.0751846900447488,0.0408171920114246,0.112606803497788,0.0553883550211884,0.0679040366692212,0.0331862371484626,0.0653455564795602,0.0343361441345787,0.0753097172809537,0.0984109170846545,0.0344173146940129,0.0751854755289636,0.0440893888254242,0.122118412090148,0.114117223628135,0.0433762743253518,0.0324405584375183,0.0372446692593609,0.0365884467593394,-0.00114219227106581,0.0328009021817059,0.0236080569387775
"9",2020-09-30,0,0.00207664912493902,-0.000121347460057117,0.00489934125242427,0.00637190242059565,0.0319101792943167,0.0339005029180075,-0.000293017836280195,0.411465804440017,-0.0040452788793505,-0.000665505290110853,0.00130201698582673,0.0132254318287087,0,0,0,0.000711181998483725,-0.0000767289174648578,0,-0.000418627562736349,0.00350359076771778,0.00319658354579845,0.00525945413570942,0.00436789136628395,0.000409293788265524,-0.000165945602970739,0,0.00702768404799487,-0.000553974675823733,0.00752842936592322,0.0014951197946273,0.00209364430836647,0.00122854079354542,-0.00155617280733241,0,0,0,0.0276515313305099,0.00234814791968205,0.000406948157156498,0.0000352205357080929,-0.000150241720550297,0.000252120039054664,-0.00301906886059543,0.000428406991702973,0.000650122142840386,0.0000384341113132528,-0.00103189155637795,-0.000475525622124972,0.00889705731745694,-0.00220893869365822,0.0174555510405374,-0.00109617297006296,0.00833865203392753,0.00315850445204716,-0.00449244353469403,-0.0070180178973793,-0.0000584392939834736,-0.0000172657595466788,-0.000217327057070963,0.00331818242833942,-0.000347819186498047,0.0024806918769503,-0.00026174678895581,0.00679063869918024,0.0163272741154058,0.0184168740739587,0.00628026462923719,-0.000720248098461694,0.0174222946856679,0.0233163182533281,-0.000569618755191509,-0.00574219337933236,-0.00205793317145963,-0.000066129484044542,-0.000665173477914634,-0.00041851591220773,-0.000574691783298805,0.0000403236539127989,0.00859676596599222,-0.0372407112675012,-0.000158634015622028,0.0000213080092357736,0.000240769153144236,-0.00266826629021121,0.0000840722956057202,-0.00172067909980371,0.00683527773146211,-0.00312194294811104,0.000683636308600677,0.00848521110763603,-0.0000425481639038186,0.00304372257506951,0.00577917849492782,0.0110820377624175,0.0201864993513702,0.00589303107875839,0.0352153528910309,0.00318266070883488,-0.000723558512304216,-0.00518592653336944,0,0,-0.0314814729295596,0.00105675856594134,0.000222535378508852,0.0134037669918032,0.0366561940567928,0,0,0,0,0,-0.00240674003056564,0.0040278370453716,0.216012090987009,0.0117804828885767,0,0,0.00707940474290904,-0.000188345891947462,0.00333753379097446,0.000118014169126241,0.000116225798500413,0,-0.0328734042094648,-0.0266308660007223,-0.0596820079879018,-0.047461635290154,-0.0347479721684121,-0.0123019439815416,-0.0471269089241719,-0.0211486939411313,-0.0356811502414428,-0.0403478522009448,-0.0483790337418572,-0.047540944769,-0.0440597341540698,-0.0557358170768558,-0.0602873397340524,-0.0512503307562578,-0.0223122635611267,-0.0254346369055646,-0.00622199090213342,0.0100409558567325,-0.0148977459103046,0.0100133588216112
"10",2020-10-31,0,0.00220544171471022,0.000285669946854865,0.00258079045493108,0.00249869433680658,-0.0114109822720181,-0.0152039324770694,-0.0309755078924185,0.0312068418843667,-0.00549260809919377,-0.00101684374127216,-0.00035463765034566,0.00326168767039167,-0.00638979809877101,0,0,0.000142870289336968,0.000251665231588376,0,0.000203903803876391,-0.000519719381945069,0.0157667101558757,0.000943346267057642,0.012088521578195,-0.00170151926228403,-0.000649178040955339,0.00181740855269426,-0.000435469456846659,0.00907222876387298,0.00640839831314921,0.00179560966730557,-0.00725432434868038,0.00167965124883442,-0.000574293652474573,0,-0.000264825396096177,0,-0.0000181819834730658,0.000818482424382929,0.0000664722890868951,-0.0000487210699243646,0.000225554089183438,-0.0000893384659822805,-0.0862091534309855,-0.00100384271475335,0.000741566806346513,-0.000548601412313612,-0.0015061145141694,-0.000527937332937255,-0.000649608142262293,-0.00141068810522189,0.0117040752265147,-0.000821087466031478,-0.0182385302498152,0.00522291658227454,-0.0130392211665066,-0.0119375262873716,0.000802697923232217,-0.000255603708980368,-0.00197936410670247,-0.0534508781008293,-0.000347936075766034,-0.0030570838716287,-0.000488004023068956,-0.0290510870218629,0.0000993495198276477,-0.0184500802327537,-0.00994618796137453,-0.0214931119884981,-0.0386148139610555,-0.0144207146999671,-0.0000240119611125592,-0.0240140224470714,-0.00402530666018293,-0.0170978334515496,-0.0020822208046616,-0.00036628322370371,-0.000232107604775238,0.0000636840089319693,-0.0250480404532535,-0.060671227354119,-0.00218425097679164,0.00805592466544513,-0.000212004712798824,-0.00172140863587083,0.000159274634286244,-0.00329186281541354,-0.0375378438226666,-0.00107253620573535,-0.000941545508766586,0.00374750316390685,-0.000339590629935818,-0.00455358632550062,-0.036114037885313,-0.0038858634346145,-0.0429290368164501,-0.0000214526094355141,-0.0410058398117126,-0.00184438116104767,-0.0296753797789732,-0.00279148099969292,0,0,0.00132508989621625,0.00150442504112229,-0.0000946389921686089,-0.0245746915788422,-0.00204927997003344,0,0,0,0,0.000598271014663949,-0.00292660594479694,0.0324369643697846,0.00405070654996811,-0.00834212276566447,0,0,-0.00805645923433698,-0.000305808055041017,0.000434103861863794,-0.000203281398419296,-0.00020584407251253,0,-0.0326210209430006,-0.056427564665121,-0.0428030849170349,-0.00917096525674355,-0.106009160204292,0.0118531612970207,0.0215119170424349,-0.0423835941288464,-0.0388284069648121,-0.0514109177541023,-0.0501512783990447,-0.0285690300553949,0.0210101625082051,-0.065198354382976,-0.0383125264368775,0.00257444577099681,-0.0353409170533811,-0.000969351465782583,-0.0566102374659696,-0.0923791735439939,-0.140411652703304,-0.123406021552012
