"COD_ISIN","DES_MOD_INV","FEC_DAT","precio"
"1","CRAUSOLB0017","D","2020-01-31",97.863589
"2","CRAUSOLB0017","D","2020-02-29",97.895437
"3","CRAUSOLB0017","D","2020-03-31",97.930203
"4","CRAUSOLB0017","D","2020-04-30",97.973331
"5","CRAUSOLB0017","D","2020-05-31",94.007954
"6","CRAUSOLB0017","D","2020-06-30",89.617933
"7","CRAUSOLB0017","D","2020-07-31",89.806014
"8","CRAUSOLB0017","D","2020-08-31",89.975651
"9","CRAUSOLB0017","D","2020-09-30",90.162693
"10","CRAUSOLB0017","D","2020-10-31",90.361761
"11","CRAUSOLB0017","D","2020-11-30",90.0688964
"12","CRAUSOLB0017","D","2020-12-31",89.9918455
"13","CRAUSOLB0017","D","2021-01-31",94.0081726
"14","CRAUSOLB0017","D","2021-02-28",94.2957051
"15","CRAUSOLB0017","D","2021-03-31",94.4643121
"16","CRAUSOLB0017","D","2021-04-30",97.123116
"17","CRAUSOLB0017","D","2021-05-31",97.3573157
"18","CRAUSOLB0017","D","2021-06-30",97.4647
"19","CRAUSOLB0017","D","2021-07-31",97.4744532
"20","CRAUSOLB0017","D","2021-08-31",102.0493383
"21","CRAUSOLB0017","D","2021-09-30",101.9733082
"22","CRAUSOLB0017","D","2021-10-31",101.9217249
"23","CRAUSOLB0017","D","2021-11-30",101.8642582
"24","CRAUSOLB0017","D","2021-12-31",101.9135572
"25","CRAUSOLB0017","D","2022-01-31",101.9050922
"26","CRAUSOLB0017","D","2022-02-28",101.8604321
"27","CRAUSOLB0017","D","2022-03-31",101.7521826
"28","CRAUSOLB0017","D","2022-04-30",101.6721791
"29","CRAUSOLB0017","D","2022-05-31",100.9397466
"30","CRAUSOLB0017","D","2022-06-30",100.8961988
"31","CRAUSOLB0017","D","2022-07-31",100.7919397
"32","CRAUSOLB0017","D","2022-08-31",100.7451268
"33","CRAUSOLB0017","D","2022-09-30",100.7033984
"34","CRAUSOLB0017","D","2022-10-31",100.618118
"35","CRAUSOLB0017","D","2022-11-30",98.7775179
"36","CRAUSOLB0017","D","2022-12-31",98.6335924
"37","CRAUSOLB0017","D","2023-01-31",98.6282631
"38","CRAUSOLB0017","D","2023-02-28",98.6734788
"39","CRAUSOLB0017","D","2023-03-31",98.7606282
"40","CRAUSOLB0017","D","2023-04-30",98.8286498
"41","CRBANVIB0128","D","2020-01-31",99.950701875
"42","CRBANVIB0128","D","2020-02-29",100.016842
"43","CRBANVIB0128","D","2020-03-31",100.069204125
"44","CRBANVIB0128","D","2020-04-30",100.137711
"45","CRBANVIB0128","D","2020-05-31",100.117504
"46","CRBANVIB0128","D","2020-06-30",100.055078125
"47","CRBANVIB0128","D","2020-07-31",100.056697
"48","CRBANVIB0128","D","2020-08-31",100.015371875
"49","CRBANVIB0128","D","2020-09-30",100.003236
"50","CRBANVIB0128","D","2020-10-31",100.031808
"51","CRBANVIB0128","D","2020-11-30",100.002815
"52","CRBANVIB0128","D","2020-12-31",99.983456
"53","CRBANVIB0128","D","2021-01-31",99.968328125
"54","CRBANVIB0128","D","2021-02-28",99.982864125
"55","CRBANVIB0128","D","2021-03-31",99.981856
"56","CRBANVIB0128","D","2021-04-30",100.014728875
"57","CRBANVIB0128","D","2021-05-31",100.035497
"58","CRBANVIB0128","D","2021-06-30",100.019301125
"59","CRBANVIB0128","D","2021-07-31",100.004489875
"60","CRBANVIB0128","D","2021-08-31",100.007098375
"61","CRBANVIB0128","D","2021-09-30",99.962274
"62","CRBANVIB0128","D","2021-10-31",100.000493875
"63","CRBANVIB0128","D","2021-11-30",99.964538
"64","CRBANVIB0128","D","2021-12-31",99.947615
"65","CRBANVIB0128","D","2022-01-31",98.90658925
"66","CRBANVIB0128","D","2022-02-28",98.803272
"67","CRBANVIB0128","D","2022-03-31",98.826957
"68","CRBANVIB0128","D","2022-04-30",98.891687
"69","CRBANVIB0128","D","2022-05-31",98.870407
"70","CRBANVIB0128","D","2022-06-30",100.09
"71","CRBANVIB0128","D","2022-07-31",100.054932
"72","CRBANVIB0128","D","2022-08-31",100.112992
"73","CRBANVIB0128","D","2022-09-30",100.123743
"74","CRBANVIB0128","D","2022-10-31",100.0542020625
"75","CRBANVIB0128","D","2022-11-30",100.000579
"76","CRBANVIB0128","D","2022-12-31",100.012439
"77","CRBANVIB0128","D","2023-01-31",100.0357470625
"78","CRBANVIB0128","D","2023-02-28",100.093585
"79","CRBANVIB0128","D","2023-03-31",100.166745
"80","CRBANVIB0128","D","2023-04-30",100.120344
"81","CRBCCR0B4056","D","2020-01-31",92.7648608333333
"82","CRBCCR0B4056","D","2020-02-29",93.280303
"83","CRBCCR0B4056","D","2020-03-31",93.748877
"84","CRBCCR0B4056","D","2020-04-30",94.2651078333333
"85","CRBCCR0B4056","D","2020-05-31",94.677256
"86","CRBCCR0B4056","D","2020-06-30",95.1260595
"87","CRBCCR0B4056","D","2020-07-31",95.5937396666667
"88","CRBCCR0B4056","D","2020-08-31",95.9934205
"89","CRBCCR0B4056","D","2020-09-30",96.464879
"90","CRBCCR0B4056","D","2020-10-31",96.7141561666667
"91","CRBCCR0B4056","D","2020-11-30",96.8652411666667
"92","CRBCCR0B4056","D","2020-12-31",97.0340061666667
"93","CRBCCR0B4056","D","2021-01-31",97.2691813333333
"94","CRBCCR0B4056","D","2021-02-28",97.4404823333333
"95","CRBCCR0B4056","D","2021-03-31",97.6104691666667
"96","CRBCCR0B4056","D","2021-04-30",97.7375223333333
"97","CRBCCR0B4056","D","2021-05-31",97.8684923333333
"98","CRBCCR0B4056","D","2021-06-30",98.0064675
"99","CRBCCR0B4056","D","2021-07-31",98.2158618333333
"100","CRBCCR0B4056","D","2021-08-31",98.267114
"101","CRBCCR0B4056","D","2021-09-30",98.4647560666667
"102","CRBCCR0B4056","D","2021-10-31",98.5873033333333
"103","CRBCCR0B4056","D","2021-11-30",98.7033422666667
"104","CRBCCR0B4056","D","2021-12-31",98.8123546666667
"105","CRBCCR0B4056","D","2022-01-31",98.9071178666667
"106","CRBCCR0B4056","D","2022-02-28",85.8086684
"107","CRBCCR0B4056","D","2022-03-31",85.4812853333333
"108","CRBCCR0B4056","D","2022-04-30",85.5394296666667
"109","CRBCCR0B4056","D","2022-05-31",85.5886356666667
"110","CRBCCR0B4056","D","2022-06-30",85.6420240666667
"111","CRBCCR0B4056","D","2022-07-31",85.6669038666667
"112","CRBCCR0B4056","D","2022-08-31",85.7225869333333
"113","CRBCCR0B4056","D","2022-09-30",85.782421
"114","CRBCCR0B4056","D","2022-10-31",85.8311395333333
"115","CRBCCR0B4056","D","2022-11-30",85.8278604
"116","CRBCCR0B4056","D","2022-12-31",85.8845634
"117","CRBCCR0B4056","D","2023-01-31",85.9380460666667
"118","CRBCCR0B4056","D","2023-02-28",85.9937466
"119","CRBCCR0B4056","D","2023-03-31",86.0536961333333
"120","CRBCCR0B4056","D","2023-04-30",86.2449264666667
"121","CRBCCR0B4320","D","2020-01-31",102.051087071429
"122","CRBCCR0B4320","D","2020-02-29",102.692331142857
"123","CRBCCR0B4320","D","2020-03-31",102.275919714286
"124","CRBCCR0B4320","D","2020-04-30",101.332684571429
"125","CRBCCR0B4320","D","2020-05-31",101.606260928571
"126","CRBCCR0B4320","D","2020-06-30",101.164604428571
"127","CRBCCR0B4320","D","2020-07-31",103.769977
"128","CRBCCR0B4320","D","2020-08-31",103.8290835625
"129","CRBCCR0B4320","D","2020-09-30",104.492784625
"130","CRBCCR0B4320","D","2020-10-31",104.754206625
"131","CRBCCR0B4320","D","2020-11-30",104.198893625
"132","CRBCCR0B4320","D","2020-12-31",102.920581625
"133","CRBCCR0B4320","D","2021-01-31",104.615625
"134","CRBCCR0B4320","D","2021-02-28",104.8419535625
"135","CRBCCR0B4320","D","2021-03-31",109.05
"136","CRBCCR0B4320","D","2021-04-30",109.0789645
"137","CRBCCR0B4320","D","2021-05-31",109.2705235
"138","CRBCCR0B4320","D","2021-06-30",107.47
"139","CRBCCR0B4320","D","2021-07-31",106.948937333333
"140","CRBCCR0B4320","D","2021-08-31",113.264593714286
"141","CRBCCR0B4320","D","2021-09-30",112.904001428571
"142","CRBCCR0B4320","D","2021-10-31",112.307901357143
"143","CRBCCR0B4320","D","2021-11-30",111.466512857143
"144","CRBCCR0B4320","D","2021-12-31",110.687103035714
"145","CRBCCR0B4320","D","2022-01-31",109.423412964286
"146","CRBCCR0B4320","D","2022-02-28",43.4422175
"147","CRBCCR0B4320","D","2022-03-31",43.0706693214286
"148","CRBCCR0B4320","D","2022-04-30",42.3063995357143
"149","CRBCCR0B4320","D","2022-05-31",41.9131471785714
"150","CRBCCR0B4320","D","2022-06-30",41.782939
"151","CRBCCR0B4320","D","2022-07-31",41.2465903928571
"152","CRBCCR0B4320","D","2022-08-31",40.1696428571429
"153","CRBCCR0B4320","D","2022-09-30",39.9022383571429
"154","CRBCCR0B4320","D","2022-10-31",39.6785714285714
"155","CRBCCR0B4320","D","2022-11-30",39.725609
"156","CRBCCR0B4320","D","2022-12-31",39.5460029642857
"157","CRBCCR0B4320","D","2023-01-31",39.4625
"158","CRBCCR0B4320","D","2023-02-28",39.52930025
"159","CRBCCR0B4320","D","2023-03-31",39.5032624642857
"160","CRBCCR0B4320","D","2023-04-30",39.6626473571429
"161","CRBCCR0B4338","D","2020-01-31",112.106676956522
"162","CRBCCR0B4338","D","2020-02-29",112.19732026087
"163","CRBCCR0B4338","D","2020-03-31",112.379908391304
"164","CRBCCR0B4338","D","2020-04-30",110.537959695652
"165","CRBCCR0B4338","D","2020-05-31",110.300628434783
"166","CRBCCR0B4338","D","2020-06-30",108.545990782609
"167","CRBCCR0B4338","D","2020-07-31",109.399666310345
"168","CRBCCR0B4338","D","2020-08-31",108.86682837931
"169","CRBCCR0B4338","D","2020-09-30",112.396810034483
"170","CRBCCR0B4338","D","2020-10-31",111.121541896552
"171","CRBCCR0B4338","D","2020-11-30",110.836868689655
"172","CRBCCR0B4338","D","2020-12-31",110.842792482759
"173","CRBCCR0B4338","D","2021-01-31",112.512246137931
"174","CRBCCR0B4338","D","2021-02-28",116.938471724138
"175","CRBCCR0B4338","D","2021-03-31",118.331912448276
"176","CRBCCR0B4338","D","2021-04-30",119.238548827586
"177","CRBCCR0B4338","D","2021-05-31",118.978419862069
"178","CRBCCR0B4338","D","2021-06-30",119.126461689655
"179","CRBCCR0B4338","D","2021-07-31",124.219842206897
"180","CRBCCR0B4338","D","2021-08-31",127.553321304348
"181","CRBCCR0B4338","D","2021-09-30",126.769416347826
"182","CRBCCR0B4338","D","2021-10-31",125.167826565217
"183","CRBCCR0B4338","D","2021-11-30",122.100692666667
"184","CRBCCR0B4338","D","2021-12-31",121.651303636364
"185","CRBCCR0B4338","D","2022-01-31",120.429110181818
"186","CRBCCR0B4338","D","2022-02-28",71.9426150909091
"187","CRBCCR0B4338","D","2022-03-31",70.6210345
"188","CRBCCR0B4338","D","2022-04-30",70.0588286136364
"189","CRBCCR0B4338","D","2022-05-31",69.2724378181818
"190","CRBCCR0B4338","D","2022-06-30",68.0594563636364
"191","CRBCCR0B4338","D","2022-07-31",64.6300205116279
"192","CRBCCR0B4338","D","2022-08-31",63.924180372093
"193","CRBCCR0B4338","D","2022-09-30",61.7010589534884
"194","CRBCCR0B4338","D","2022-10-31",61.5458862093023
"195","CRBCCR0B4338","D","2022-11-30",61.4104703255814
"196","CRBCCR0B4338","D","2022-12-31",61.3802273023256
"197","CRBCCR0B4338","D","2023-01-31",61.6986081627907
"198","CRBCCR0B4338","D","2023-02-28",61.0797016046512
"199","CRBCCR0B4338","D","2023-03-31",62.0783388139535
"200","CRBCCR0B4338","D","2023-04-30",62.2983469069767
"201","CRBCCR0B4346","D","2020-01-31",114.942735
"202","CRBCCR0B4346","D","2020-02-29",113.335729
"203","CRBCCR0B4346","D","2020-03-31",113.387188
"204","CRBCCR0B4346","D","2020-04-30",110.881783
"205","CRBCCR0B4346","D","2020-05-31",111.494939
"206","CRBCCR0B4346","D","2020-06-30",106.64067
"207","CRBCCR0B4346","D","2020-07-31",106.441835
"208","CRBCCR0B4346","D","2020-08-31",106.12562
"209","CRBCCR0B4346","D","2020-09-30",109.785009
"210","CRBCCR0B4346","D","2020-10-31",108.12847
"211","CRBCCR0B4346","D","2020-11-30",106.987729
"212","CRBCCR0B4346","D","2020-12-31",106.205073
"213","CRBCCR0B4346","D","2021-01-31",105.754395
"214","CRBCCR0B4346","D","2021-02-28",106.259092
"215","CRBCCR0B4346","D","2021-03-31",106.262911
"216","CRBCCR0B4346","D","2021-04-30",113.637568
"217","CRBCCR0B4346","D","2021-05-31",116.099521
"218","CRBCCR0B4346","D","2021-06-30",116.2992
"219","CRBCCR0B4346","D","2021-07-31",117.220318
"220","CRBCCR0B4346","D","2021-08-31",129.788843714286
"221","CRBCCR0B4346","D","2021-09-30",128.724357714286
"222","CRBCCR0B4346","D","2021-10-31",125.038230428571
"223","CRBCCR0B4346","D","2021-11-30",124.735879857143
"224","CRBCCR0B4346","D","2021-12-31",124.437905
"225","CRBCCR0B4346","D","2022-01-31",123.493432571429
"226","CRBCCR0B4346","D","2022-02-28",86.2962828571429
"227","CRBCCR0B4346","D","2022-03-31",85.987115
"228","CRBCCR0B4346","D","2022-04-30",86.1969492857143
"229","CRBCCR0B4346","D","2022-05-31",84.9491921428571
"230","CRBCCR0B4346","D","2022-06-30",83.3085164285714
"231","CRBCCR0B4346","D","2022-07-31",82.1381264285714
"232","CRBCCR0B4346","D","2022-08-31",79.0090778571429
"233","CRBCCR0B4346","D","2022-09-30",76.9941992857143
"234","CRBCCR0B4346","D","2022-10-31",76.6413664285714
"235","CRBCCR0B4346","D","2022-11-30",76.5571457142857
"236","CRBCCR0B4346","D","2022-12-31",76.4908842857143
"237","CRBCCR0B4346","D","2023-01-31",76.4304964285714
"238","CRBCCR0B4346","D","2023-02-28",76.3719492857143
"239","CRBCCR0B4346","D","2023-03-31",75.6819078571429
"240","CRBCCR0B4346","D","2023-04-30",75.8960078571429
"241","CRBCCR0B4429","D","2020-01-31",93.7491155681818
"242","CRBCCR0B4429","D","2020-02-29",93.8167118636364
"243","CRBCCR0B4429","D","2020-03-31",93.7561085227273
"244","CRBCCR0B4429","D","2020-04-30",93.6351026590909
"245","CRBCCR0B4429","D","2020-05-31",93.5377512272727
"246","CRBCCR0B4429","D","2020-06-30",93.4651551363636
"247","CRBCCR0B4429","D","2020-07-31",93.972411
"248","CRBCCR0B4429","D","2020-08-31",93.2575857692308
"249","CRBCCR0B4429","D","2020-09-30",93.2302636363636
"250","CRBCCR0B4429","D","2020-10-31",90.386677
"251","CRBCCR0B4429","D","2020-11-30",95.6452735384615
"252","CRBCCR0B4429","D","2020-12-31",95.6656481538461
"253","CRBCCR0B4429","D","2021-01-31",95.7179955384615
"254","CRBCCR0B4429","D","2021-02-28",95.7491488461538
"255","CRBCCR0B4429","D","2021-03-31",95.7650412307692
"256","CRBCCR0B4429","D","2021-04-30",95.9336735079365
"257","CRBCCR0B4429","D","2021-05-31",91.000696
"258","CRBCCR0B4429","D","2021-06-30",91.029354
"259","CRBCCR0B4429","D","2021-07-31",91.5243585
"260","CRBCCR0B4429","D","2021-08-31",92.5198626101695
"261","CRBCCR0B4429","D","2021-09-30",93.009125
"262","CRBCCR0B4429","D","2021-10-31",104.49
"263","CRBCCR0B4429","D","2021-11-30",104.491847
"264","CRBCCR0B4429","D","2021-12-31",105.939525
"265","CRBCCR0B4429","D","2022-01-31",105.892772
"266","CRBCCR0B4429","D","2022-02-28",82.4066354146342
"267","CRBCCR0B4429","D","2022-03-31",82.4242307804878
"268","CRBCCR0B4429","D","2022-04-30",82.4007329512195
"269","CRBCCR0B4429","D","2022-05-31",82.3089904390244
"270","CRBCCR0B4429","D","2022-06-30",81.8012330243902
"271","CRBCCR0B4429","D","2022-07-31",81.1836113170732
"272","CRBCCR0B4429","D","2022-08-31",80.8659351951219
"273","CRBCCR0B4429","D","2022-09-30",80.750743
"274","CRBCCR0B4429","D","2022-10-31",80.7672261219512
"275","CRBCCR0B4429","D","2022-11-30",80.801088
"276","CRBCCR0B4429","D","2022-12-31",80.8825482926829
"277","CRBCCR0B4429","D","2023-01-31",80.863038804878
"278","CRBCCR0B4429","D","2023-02-28",80.7811359756098
"279","CRBCCR0B4429","D","2023-03-31",80.7913299268293
"280","CRBCCR0B4429","D","2023-04-30",80.5072059512195
"281","CRBCCR0B4569","D","2020-01-31",35.273272
"282","CRBCCR0B4569","D","2020-02-29",35.329132
"283","CRBCCR0B4569","D","2020-03-31",35.494128
"284","CRBCCR0B4569","D","2020-04-30",34.9378466666667
"285","CRBCCR0B4569","D","2020-05-31",35.0056633333333
"286","CRBCCR0B4569","D","2020-06-30",35.2150266666667
"287","CRBCCR0B4569","D","2020-07-31",53.5174015
"288","CRBCCR0B4569","D","2020-08-31",53.545
"289","CRBCCR0B4569","D","2020-09-30",80.800909875
"290","CRBCCR0B4569","D","2020-10-31",83.36220825
"291","CRBCCR0B4569","D","2020-11-30",82.867651125
"292","CRBCCR0B4569","D","2020-12-31",82.81143975
"293","CRBCCR0B4569","D","2021-01-31",83.894008875
"294","CRBCCR0B4569","D","2021-02-28",84.0646245
"295","CRBCCR0B4569","D","2021-03-31",84.15692025
"296","CRBCCR0B4569","D","2021-04-30",85.208192625
"297","CRBCCR0B4569","D","2021-05-31",85.533918
"298","CRBCCR0B4569","D","2021-06-30",81.474768
"299","CRBCCR0B4569","D","2021-07-31",82.019901
"300","CRBCCR0B4569","D","2021-08-31",86.672984625
"301","CRBCCR0B4569","D","2021-09-30",86.394966
"302","CRBCCR0B4569","D","2021-10-31",81.9210038571428
"303","CRBCCR0B4569","D","2021-11-30",81.3928571428571
"304","CRBCCR0B4569","D","2021-12-31",80.9194275714286
"305","CRBCCR0B4569","D","2022-01-31",80.3242345714286
"306","CRBCCR0B4569","D","2022-02-28",69.029707375
"307","CRBCCR0B4569","D","2022-03-31",69.071272375
"308","CRBCCR0B4569","D","2022-04-30",68.34375
"309","CRBCCR0B4569","D","2022-05-31",66.86619375
"310","CRBCCR0B4569","D","2022-06-30",66.093594375
"311","CRBCCR0B4569","D","2022-07-31",64.884533375
"312","CRBCCR0B4569","D","2022-08-31",64.146610875
"313","CRBCCR0B4569","D","2022-09-30",62.60117975
"314","CRBCCR0B4569","D","2022-10-31",62.164526
"315","CRBCCR0B4569","D","2022-11-30",62.16121125
"316","CRBCCR0B4569","D","2022-12-31",62.1613935
"317","CRBCCR0B4569","D","2023-01-31",62.42576925
"318","CRBCCR0B4569","D","2023-02-28",62.04981725
"319","CRBCCR0B4569","D","2023-03-31",62.375606875
"320","CRBCCR0B4569","D","2023-04-30",62.83125
"321","CRBCCR0B4577","D","2020-01-31",120.327924818182
"322","CRBCCR0B4577","D","2020-02-29",120.294933818182
"323","CRBCCR0B4577","D","2020-03-31",119.035577818182
"324","CRBCCR0B4577","D","2020-04-30",118.297545
"325","CRBCCR0B4577","D","2020-05-31",117.085794
"326","CRBCCR0B4577","D","2020-06-30",117.258343285714
"327","CRBCCR0B4577","D","2020-07-31",116.964084714286
"328","CRBCCR0B4577","D","2020-08-31",116.254018428571
"329","CRBCCR0B4577","D","2020-09-30",115.784688428571
"330","CRBCCR0B4577","D","2020-10-31",115.150471857143
"331","CRBCCR0B4577","D","2020-11-30",115.061646714286
"332","CRBCCR0B4577","D","2020-12-31",114.535190571429
"333","CRBCCR0B4577","D","2021-01-31",116.084105714286
"334","CRBCCR0B4577","D","2021-02-28",116.444235714286
"335","CRBCCR0B4577","D","2021-03-31",117.090953571429
"336","CRBCCR0B4577","D","2021-04-30",122.548999714286
"337","CRBCCR0B4577","D","2021-05-31",125.919518571429
"338","CRBCCR0B4577","D","2021-06-30",128.341638142857
"339","CRBCCR0B4577","D","2021-07-31",133.279018285714
"340","CRBCCR0B4577","D","2021-08-31",141.907028857143
"341","CRBCCR0B4577","D","2021-09-30",139.724231857143
"342","CRBCCR0B4577","D","2021-10-31",138.579299142857
"343","CRBCCR0B4577","D","2021-11-30",136.523257714286
"344","CRBCCR0B4577","D","2021-12-31",136.480891857143
"345","CRBCCR0B4577","D","2022-01-31",136.439602714286
"346","CRBCCR0B4577","D","2022-02-28",135.371346571429
"347","CRBCCR0B4577","D","2022-03-31",134.395691428571
"348","CRBCCR0B4577","D","2022-04-30",134.189612142857
"349","CRBCCR0B4577","D","2022-05-31",131.697904428571
"350","CRBCCR0B4577","D","2022-06-30",129.845001857143
"351","CRBCCR0B4577","D","2022-07-31",127.81566
"352","CRBCCR0B4577","D","2022-08-31",124.398839714286
"353","CRBCCR0B4577","D","2022-09-30",122.055234857143
"354","CRBCCR0B4577","D","2022-10-31",121.801236285714
"355","CRBCCR0B4577","D","2022-11-30",120.817321857143
"356","CRBCCR0B4577","D","2022-12-31",120.642584571429
"357","CRBCCR0B4577","D","2023-01-31",120.284216428571
"358","CRBCCR0B4577","D","2023-02-28",120.196684714286
"359","CRBCCR0B4577","D","2023-03-31",121.585638857143
"360","CRBCCR0B4577","D","2023-04-30",122.052640857143
"361","CRBCCR0B4585","D","2020-01-31",121.094794
"362","CRBCCR0B4585","D","2020-02-29",121.756763
"363","CRBCCR0B4585","D","2020-03-31",120.427177
"364","CRBCCR0B4585","D","2020-04-30",120.464642
"365","CRBCCR0B4585","D","2020-05-31",115.408244
"366","CRBCCR0B4585","D","2020-06-30",114.006509
"367","CRBCCR0B4585","D","2020-07-31",113.986275
"368","CRBCCR0B4585","D","2020-08-31",111.565906
"369","CRBCCR0B4585","D","2020-09-30",111.491683
"370","CRBCCR0B4585","D","2020-10-31",111.378371
"371","CRBCCR0B4585","D","2020-11-30",111.211727
"372","CRBCCR0B4585","D","2020-12-31",110.385847
"373","CRBCCR0B4585","D","2021-01-31",110.583871
"374","CRBCCR0B4585","D","2021-02-28",112.754889
"375","CRBCCR0B4585","D","2021-03-31",117.086094
"376","CRBCCR0B4585","D","2021-04-30",121.01618
"377","CRBCCR0B4585","D","2021-05-31",122.681538
"378","CRBCCR0B4585","D","2021-06-30",123.828199
"379","CRBCCR0B4585","D","2021-07-31",128.841687
"380","CRBCCR0B4585","D","2021-08-31",144.191282
"381","CRBCCR0B4585","D","2021-09-30",139.711022
"382","CRBCCR0B4585","D","2021-10-31",138.441625
"383","CRBCCR0B4585","D","2021-11-30",139.139509
"384","CRBCCR0B4585","D","2021-12-31",138.825099
"385","CRBCCR0B4585","D","2022-01-31",138.036609
"386","CRBCCR0B4585","D","2022-02-28",137.03519
"387","CRBCCR0B4585","D","2022-03-31",135.377355
"388","CRBCCR0B4585","D","2022-04-30",134.999589
"389","CRBCCR0B4585","D","2022-05-31",133.083974
"390","CRBCCR0B4585","D","2022-06-30",130.315922
"391","CRBCCR0B4585","D","2022-07-31",130.180038
"392","CRBCCR0B4585","D","2022-08-31",120.589466
"393","CRBCCR0B4585","D","2022-09-30",120.481978
"394","CRBCCR0B4585","D","2022-10-31",120.391652
"395","CRBCCR0B4585","D","2022-11-30",120.296614
"396","CRBCCR0B4585","D","2022-12-31",117.349478
"397","CRBCCR0B4585","D","2023-01-31",117.285946
"398","CRBCCR0B4585","D","2023-02-28",117.226769
"399","CRBCCR0B4585","D","2023-03-31",116.25053
"400","CRBCCR0B4585","D","2023-04-30",122.954687
"401","CRBCCR0B4726","D","2020-01-31",117.538111
"402","CRBCCR0B4726","D","2020-02-29",119.031012555556
"403","CRBCCR0B4726","D","2020-03-31",118.767816444444
"404","CRBCCR0B4726","D","2020-04-30",115.36
"405","CRBCCR0B4726","D","2020-05-31",115.245102888889
"406","CRBCCR0B4726","D","2020-06-30",115.246905555556
"407","CRBCCR0B4726","D","2020-07-31",119.034796181818
"408","CRBCCR0B4726","D","2020-08-31",119.319278454545
"409","CRBCCR0B4726","D","2020-09-30",119.474735363636
"410","CRBCCR0B4726","D","2020-10-31",119.432372636364
"411","CRBCCR0B4726","D","2020-11-30",120.130803818182
"412","CRBCCR0B4726","D","2020-12-31",123.382166636364
"413","CRBCCR0B4726","D","2021-01-31",127.030635
"414","CRBCCR0B4726","D","2021-02-28",127.146614333333
"415","CRBCCR0B4726","D","2021-03-31",128.070784333333
"416","CRBCCR0B4726","D","2021-04-30",127.931908666667
"417","CRBCCR0B4726","D","2021-05-31",131.884068333333
"418","CRBCCR0B4726","D","2021-06-30",132.264837333333
"419","CRBCCR0B4726","D","2021-07-31",132.946028666667
"420","CRBCCR0B4726","D","2021-08-31",134.849879933333
"421","CRBCCR0B4726","D","2021-09-30",134.708681533333
"422","CRBCCR0B4726","D","2021-10-31",132.764728933333
"423","CRBCCR0B4726","D","2021-11-30",132.0178964
"424","CRBCCR0B4726","D","2021-12-31",129.928447133333
"425","CRBCCR0B4726","D","2022-01-31",127.960789333333
"426","CRBCCR0B4726","D","2022-02-28",97.9106050666667
"427","CRBCCR0B4726","D","2022-03-31",97.0735421333333
"428","CRBCCR0B4726","D","2022-04-30",95.7581077333333
"429","CRBCCR0B4726","D","2022-05-31",94.1139733333333
"430","CRBCCR0B4726","D","2022-06-30",92.5268888
"431","CRBCCR0B4726","D","2022-07-31",90.7002864
"432","CRBCCR0B4726","D","2022-08-31",88.9734426666667
"433","CRBCCR0B4726","D","2022-09-30",85.4253810666667
"434","CRBCCR0B4726","D","2022-10-31",84.1936821333333
"435","CRBCCR0B4726","D","2022-11-30",83.6187474666667
"436","CRBCCR0B4726","D","2022-12-31",83.4874997333333
"437","CRBCCR0B4726","D","2023-01-31",83.4151568
"438","CRBCCR0B4726","D","2023-02-28",83.2123952
"439","CRBCCR0B4726","D","2023-03-31",84.5972749333333
"440","CRBCCR0B4726","D","2023-04-30",85.6698221333333
"441","CRBCIE0B0299","D","2020-01-31",107.733671888889
"442","CRBCIE0B0299","D","2020-02-29",107.842513
"443","CRBCIE0B0299","D","2020-03-31",108.672047944444
"444","CRBCIE0B0299","D","2020-04-30",109.092926166667
"445","CRBCIE0B0299","D","2020-05-31",109.283603277778
"446","CRBCIE0B0299","D","2020-06-30",109.861328666667
"447","CRBCIE0B0299","D","2020-07-31",108.74016905
"448","CRBCIE0B0299","D","2020-08-31",109.43983995
"449","CRBCIE0B0299","D","2020-09-30",110.8968426
"450","CRBCIE0B0299","D","2020-10-31",111.259144
"451","CRBCIE0B0299","D","2020-11-30",111.1177878
"452","CRBCIE0B0299","D","2020-12-31",110.8397513
"453","CRBCIE0B0299","D","2021-01-31",110.8439639
"454","CRBCIE0B0299","D","2021-02-28",108.8578299
"455","CRBCIE0B0299","D","2021-03-31",108.77238995
"456","CRBCIE0B0299","D","2021-04-30",108.43180485
"457","CRBCIE0B0299","D","2021-05-31",108.29502775
"458","CRBCIE0B0299","D","2021-06-30",108.21406465
"459","CRBCIE0B0299","D","2021-07-31",108.20198572
"460","CRBCIE0B0299","D","2021-08-31",108.500805884615
"461","CRBCIE0B0299","D","2021-09-30",108.822936333333
"462","CRBCIE0B0299","D","2021-10-31",108.756312962963
"463","CRBCIE0B0299","D","2021-11-30",110.005948481481
"464","CRBCIE0B0299","D","2021-12-31",109.552952740741
"465","CRBCIE0B0299","D","2022-01-31",108.997076862069
"466","CRBCIE0B0299","D","2022-02-28",108.8136021
"467","CRBCIE0B0299","D","2022-03-31",108.6379594
"468","CRBCIE0B0299","D","2022-04-30",108.508335933333
"469","CRBCIE0B0299","D","2022-05-31",107.256642516129
"470","CRBCIE0B0299","D","2022-06-30",107.783697096774
"471","CRBCIE0B0299","D","2022-07-31",106.889011774194
"472","CRBCIE0B0299","D","2022-08-31",105.925122322581
"473","CRBCIE0B0299","D","2022-09-30",104.506430290323
"474","CRBCIE0B0299","D","2022-10-31",103.737635225806
"475","CRBCIE0B0299","D","2022-11-30",103.420964322581
"476","CRBCIE0B0299","D","2022-12-31",103.075975322581
